"PUBLICATION","SCENARIO","CATEGORY","PRODUCT","FLOW","UNIT","REGION","YEAR","VALUE"
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","North America",2010,856.06
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","North America",2022,1492.61
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","North America",2023,1450.28
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","North America",2030,2694.64
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","North America",2035,3897.84
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","North America",2050,6931.26
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","North America",2030,3333.41
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","North America",2035,5345.14
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","North America",2050,9603.44
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","United States",2010,440.89
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","United States",2022,960.32
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","United States",2023,958.24
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","United States",2030,2037.26
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","United States",2035,3137.08
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","United States",2050,5882.33
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","United States",2030,2614.9
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","United States",2035,4418.47
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","United States",2050,7990.1
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Central and South America",2010,751.9
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Central and South America",2022,997.79
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Central and South America",2023,1051.55
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Central and South America",2030,1327.32
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Central and South America",2035,1570.04
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Central and South America",2050,2595.79
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Central and South America",2030,1497.91
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Central and South America",2035,1927.85
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Central and South America",2050,3845.36
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Brazil",2010,436.93
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Brazil",2022,594.07
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Brazil",2023,633.21
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Brazil",2030,724.51
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Brazil",2035,804.42
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Brazil",2050,1162.91
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Brazil",2030,789.42
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Brazil",2035,927.68
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Brazil",2050,1521.91
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Europe",2010,954.13
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Europe",2022,1609.05
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Europe",2023,1756.6
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Europe",2030,3117.75
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Europe",2035,4177.62
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Europe",2050,5672.55
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Europe",2030,3540.19
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Europe",2035,4888.31
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Europe",2050,6845.91
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","European Union",2010,652.8
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","European Union",2022,1085.46
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","European Union",2023,1208.11
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","European Union",2030,2227.09
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","European Union",2035,3038.54
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","European Union",2050,4115.91
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","European Union",2030,2522.4
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","European Union",2035,3503.2
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","European Union",2050,4793.8
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Africa",2010,115.87
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Africa",2022,211.28
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Africa",2023,222.9
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Africa",2030,472.46
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Africa",2035,724.98
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Africa",2050,1615.98
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Africa",2030,730.16
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Africa",2035,1295.88
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Africa",2050,3459.41
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Middle East",2010,18
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Middle East",2022,37.58
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Middle East",2023,47.61
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Middle East",2030,269.82
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Middle East",2035,481.06
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Middle East",2050,1326.26
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Middle East",2030,335.82
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Middle East",2035,1013.19
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Middle East",2050,3168.01
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Eurasia",2010,226.13
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Eurasia",2022,273.16
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Eurasia",2023,276.65
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Eurasia",2030,329.95
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Eurasia",2035,371.19
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Eurasia",2050,482.18
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Eurasia",2030,360.14
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Eurasia",2035,465.03
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Eurasia",2050,760.41
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Russia",2010,167.03
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Russia",2022,205.78
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Russia",2023,207
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Russia",2030,233.51
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Russia",2035,254.69
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Russia",2050,312.4
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Russia",2030,242.24
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Russia",2035,279.64
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Russia",2050,366.4
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Asia Pacific",2010,1286.95
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Asia Pacific",2022,3945.51
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Asia Pacific",2023,4223.06
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Asia Pacific",2030,9364.74
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Asia Pacific",2035,13707.4
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Asia Pacific",2050,24146.16
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Asia Pacific",2030,10098.88
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Asia Pacific",2035,15893.02
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Asia Pacific",2050,30928.7
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","China",2010,781.68
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","China",2022,2686.95
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","China",2023,2922.64
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","China",2030,6737.45
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","China",2035,9650.28
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","China",2050,15511.3
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","China",2030,7046.96
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","China",2035,10418.2
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","China",2050,16951.2
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","India",2010,161.42
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","India",2022,399.93
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","India",2023,405.21
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","India",2030,1021.93
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","India",2035,1740.78
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","India",2050,4185.39
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","India",2030,1054.79
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","India",2035,2083.17
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","India",2050,5780.03
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Japan",2010,106.44
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Japan",2022,218.84
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Japan",2023,237.58
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Japan",2030,383.78
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Japan",2035,490.91
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Japan",2050,678.59
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Japan",2030,398.16
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Japan",2035,540.97
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Japan",2050,802.69
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Southeast Asia",2010,104.12
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Southeast Asia",2022,354.62
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Southeast Asia",2023,350.99
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Southeast Asia",2030,524.92
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Southeast Asia",2035,818.55
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Electricity generation","TWh","Southeast Asia",2050,1882.47
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Southeast Asia",2030,726.17
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Southeast Asia",2035,1431.57
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Electricity generation","TWh","Southeast Asia",2050,4179.56
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","World",2010,32.04
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","World",2022,1294.39
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","World",2023,1612.43
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","World",2030,6451.82
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","World",2035,10688.78
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","World",2050,21557.27
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","World",2030,7511.94
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","World",2035,13672.56
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","World",2050,28996.45
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","North America",2010,3.34
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","North America",2022,210.09
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","North America",2023,246.64
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","North America",2030,903.98
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","North America",2035,1548.65
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","North America",2050,3632.97
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","North America",2030,1156.67
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","North America",2035,2117.05
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","North America",2050,4281.58
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","United States",2010,3.06
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","United States",2022,183.81
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","United States",2023,211.75
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","United States",2030,832.8
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","United States",2035,1446.96
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","United States",2050,3434.31
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","United States",2030,1074.94
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","United States",2035,1939.31
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","United States",2050,3696.62
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Central and South America",2010,0.06
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Central and South America",2022,55.09
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Central and South America",2023,78.05
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Central and South America",2030,216.32
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Central and South America",2035,274.15
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Central and South America",2050,587.87
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Central and South America",2030,358.38
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Central and South America",2035,561.76
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Central and South America",2050,1327.14
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Brazil",2010,0
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Brazil",2022,30.13
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Brazil",2023,49.15
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Brazil",2030,128.7
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Brazil",2035,154.57
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Brazil",2050,253.19
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Brazil",2030,196.89
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Brazil",2035,276.93
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Brazil",2050,439.99
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Europe",2010,22.67
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Europe",2022,250.09
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Europe",2023,293.1
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Europe",2030,870.6
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Europe",2035,1225.75
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Europe",2050,1637.64
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Europe",2030,1021.13
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Europe",2035,1437.93
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Europe",2050,1863.01
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","European Union",2010,22.46
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","European Union",2022,205.71
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","European Union",2023,239.86
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","European Union",2030,704.97
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","European Union",2035,989.2
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","European Union",2050,1303.25
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","European Union",2030,826.65
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","European Union",2035,1136.07
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","European Union",2050,1351.92
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Africa",2010,0.35
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Africa",2022,15
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Africa",2023,19.46
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Africa",2030,136.09
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Africa",2035,270.51
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Africa",2050,644.55
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Africa",2030,294.43
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Africa",2035,623.97
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Africa",2050,1835.38
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Middle East",2010,0.03
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Middle East",2022,16.23
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Middle East",2023,22.92
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Middle East",2030,212.68
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Middle East",2035,377.21
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Middle East",2050,966.81
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Middle East",2030,275.36
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Middle East",2035,856.97
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Middle East",2050,2298.15
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Eurasia",2010,0
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Eurasia",2022,5.48
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Eurasia",2023,6.41
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Eurasia",2030,20.16
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Eurasia",2035,27.08
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Eurasia",2050,40.48
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Eurasia",2030,25.68
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Eurasia",2035,44.73
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Eurasia",2050,100.95
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Russia",2010,0
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Russia",2022,2.56
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Russia",2023,2.82
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Russia",2030,4.97
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Russia",2035,6.09
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Russia",2050,10.33
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Russia",2030,7.55
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Russia",2035,11.82
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Russia",2050,26.77
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Asia Pacific",2010,5.6
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Asia Pacific",2022,742.41
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Asia Pacific",2023,945.84
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Asia Pacific",2030,4091.99
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Asia Pacific",2035,6965.44
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","Asia Pacific",2050,14046.94
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Asia Pacific",2030,4380.29
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Asia Pacific",2035,8030.16
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Solar PV","Electricity generation","TWh","Asia Pacific",2050,17290.24
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","China",2010,0.7
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","China",2022,427.45
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Solar PV","Electricity generation","TWh","China",2023,584.32
